dyad_id,type,year,month,events,deaths,provisional
406,sb,1990,4,1,0,0
406,sb,1990,5,1,1,0
406,sb,1990,6,6,23,0
406,sb,1990,7,5,7,0
406,sb,1990,8,1,0,0
406,sb,1991,1,1,0,0
406,sb,1992,9,1,4,0
406,sb,1993,3,1,10,0
406,sb,1993,7,1,5,0
406,sb,1993,8,2,4,0
406,sb,1993,9,4,85,0
406,sb,1993,11,1,6,0
406,sb,1994,1,1,0,0
406,sb,1994,4,1,1,0
406,sb,1994,8,2,16,0
406,sb,1994,11,1,1,0
406,sb,1995,8,1,2,0
406,sb,1995,11,2,15,0
406,sb,1996,3,1,4,0
406,sb,1996,6,1,3,0
406,sb,1996,7,2,20,0
406,sb,2016,5,1,2,0
406,sb,2016,6,5,15,0
406,sb,2016,7,1,2,0
406,sb,2016,9,5,4,0
406,sb,2016,10,1,0,0
406,sb,2016,12,1,7,0
406,sb,2017,8,2,2,0
406,sb,2018,1,1,3,0
406,sb,2018,6,2,11,0
406,sb,2018,7,1,4,0
406,sb,2018,8,1,11,0
406,sb,2018,9,1,12,0
406,sb,2018,10,1,3,0
406,sb,2019,6,1,4,0
406,sb,2019,7,3,9,0
406,sb,2019,8,3,5,0
406,sb,2019,10,1,0,0
406,sb,2020,5,1,1,0
406,sb,2020,7,2,4,0
406,sb,2020,9,1,2,0
406,sb,2021,5,2,9,0
406,sb,2021,8,1,1,0
406,sb,2021,9,2,3,0
406,sb,2022,9,1,17,0
406,sb,2022,11,2,3,0
406,sb,2026,3,1,2,1
406,sb,2026,4,2,4,1
411,sb,1989,1,3,54,0
411,sb,1989,2,8,54,0
411,sb,1989,3,10,75,0
411,sb,1989,4,9,53,0
411,sb,1989,5,11,107,0
411,sb,1989,6,9,120,0
411,sb,1989,7,5,27,0
411,sb,1989,8,4,32,0
411,sb,1989,9,10,86,0
411,sb,1989,10,8,24,0
411,sb,1989,11,6,54,0
411,sb,1989,12,9,39,0
411,sb,1990,1,3,3,0
411,sb,1990,2,6,197,0
411,sb,1990,3,11,124,0
411,sb,1990,4,8,240,0
411,sb,1990,5,11,110,0
411,sb,1990,6,8,37,0
411,sb,1990,7,5,23,0
411,sb,1990,8,7,126,0
411,sb,1990,9,5,33,0
411,sb,1990,10,8,142,0
411,sb,1990,11,9,89,0
411,sb,1990,12,2,16,0
411,sb,1991,1,9,831,0
411,sb,1991,2,7,69,0
411,sb,1991,3,13,71,0
411,sb,1991,4,8,65,0
411,sb,1991,5,11,92,0
411,sb,1991,6,8,97,0
411,sb,1991,7,12,54,0
411,sb,1991,8,5,31,0
411,sb,1991,9,10,110,0
411,sb,1991,10,6,40,0
411,sb,1991,11,2,22,0
411,sb,1991,12,4,32,0
411,sb,1992,1,1,15,0
411,sb,1992,2,6,78,0
411,sb,1992,3,5,69,0
411,sb,1992,4,1,40,0
411,sb,1992,5,8,33,0
411,sb,1992,6,5,21,0
411,sb,1992,7,4,11,0
411,sb,1992,8,5,56,0
411,sb,1992,9,3,24,0
411,sb,1992,10,5,29,0
411,sb,1992,11,5,50,0
411,sb,1992,12,3,4,0
411,sb,1993,1,1,2,0
411,sb,1993,2,1,2,0
411,sb,1993,3,4,12,0
411,sb,1993,4,5,51,0
411,sb,1993,5,2,16,0
411,sb,1993,6,1,6,0
411,sb,1993,7,1,0,0
411,sb,1993,8,3,8,0
411,sb,1993,10,1,0,0
411,sb,1993,11,1,0,0
411,sb,1993,12,1,2,0
411,sb,1994,3,1,2,0
411,sb,1994,4,2,13,0
411,sb,1994,6,1,9,0
411,sb,1994,7,2,3,0
411,sb,1994,8,2,7,0
411,sb,1994,9,1,6,0
411,sb,1994,10,2,24,0
411,sb,1994,11,1,0,0
411,sb,1994,12,2,5,0
411,sb,1995,3,2,7,0
411,sb,1995,4,1,5,0
411,sb,1995,6,1,5,0
411,sb,1995,8,1,6,0
411,sb,1995,9,1,8,0
411,sb,1995,11,1,5,0
411,sb,1996,4,1,4,0
411,sb,1996,10,1,2,0
411,sb,1997,3,1,7,0
411,sb,1997,7,1,1,0
411,sb,1997,8,1,2,0
411,sb,1997,10,1,2,0
411,sb,1997,11,4,15,0
411,sb,1997,12,3,5,0
411,sb,1998,3,1,6,0
411,sb,1999,2,2,10,0
411,sb,1999,3,4,6,0
411,sb,1999,4,1,1,0
411,sb,1999,5,4,6,0
411,sb,1999,6,7,30,0
411,sb,1999,8,3,9,0
411,sb,1999,9,3,9,0
411,sb,1999,10,2,4,0
411,sb,1999,11,4,10,0
411,sb,1999,12,2,8,0
411,sb,2000,2,4,12,0
411,sb,2000,3,4,25,0
411,sb,2000,4,1,1,0
411,sb,2000,5,2,13,0
411,sb,2000,6,2,18,0
411,sb,2000,7,5,25,0
411,sb,2000,8,1,17,0
411,sb,2000,9,1,10,0
411,sb,2000,10,4,8,0
411,sb,2000,11,3,11,0
411,sb,2001,1,3,20,0
411,sb,2001,2,2,14,0
411,sb,2001,3,4,9,0
411,sb,2001,4,3,2,0
411,sb,2001,5,4,15,0
411,sb,2001,6,3,11,0
411,sb,2001,7,1,1,0
411,sb,2001,8,3,8,0
411,sb,2001,10,4,12,0
411,sb,2001,11,3,48,0
411,sb,2001,12,2,2,0
411,sb,2002,1,3,5,0
411,sb,2002,2,6,13,0
411,sb,2002,3,4,6,0
411,sb,2002,4,11,54,0
411,sb,2002,5,3,4,0
411,sb,2002,6,8,34,0
411,sb,2002,7,8,29,0
411,sb,2002,8,9,33,0
411,sb,2002,9,6,8,0
411,sb,2002,10,5,13,0
411,sb,2002,11,14,40,0
411,sb,2002,12,13,41,0
411,sb,2003,1,5,13,0
411,sb,2003,2,6,31,0
411,sb,2003,3,4,35,0
411,sb,2003,4,1,5,0
411,sb,2003,6,4,42,0
411,sb,2003,7,6,39,0
411,sb,2003,8,6,21,0
411,sb,2003,9,2,6,0
411,sb,2003,10,7,28,0
411,sb,2003,11,3,6,0
411,sb,2003,12,2,5,0
411,sb,2004,1,5,11,0
411,sb,2004,2,17,45,0
411,sb,2004,3,13,36,0
411,sb,2004,4,8,24,0
411,sb,2004,5,7,19,0
411,sb,2004,6,15,33,0
411,sb,2004,7,4,19,0
411,sb,2004,8,5,23,0
411,sb,2004,9,3,12,0
411,sb,2004,10,8,22,0
411,sb,2004,11,4,19,0
411,sb,2004,12,3,7,0
411,sb,2005,1,3,5,0
411,sb,2005,2,8,37,0
411,sb,2005,3,2,7,0
411,sb,2005,4,7,25,0
411,sb,2005,5,7,24,0
411,sb,2005,6,6,42,0
411,sb,2005,7,2,5,0
411,sb,2005,8,6,13,0
411,sb,2005,9,3,10,0
411,sb,2005,10,3,14,0
411,sb,2005,11,11,34,0
411,sb,2005,12,6,18,0
411,sb,2006,1,10,120,0
411,sb,2006,2,8,16,0
411,sb,2006,3,13,24,0
411,sb,2006,4,9,29,0
411,sb,2006,5,9,18,0
411,sb,2006,6,5,8,0
411,sb,2006,7,7,38,0
411,sb,2006,8,6,16,0
411,sb,2006,9,1,4,0
411,sb,2006,11,11,24,0
411,sb,2006,12,5,13,0
411,sb,2007,1,5,22,0
411,sb,2007,2,5,13,0
411,sb,2007,3,6,19,0
411,sb,2007,4,5,12,0
411,sb,2007,5,8,22,0
411,sb,2007,6,4,19,0
411,sb,2007,7,6,16,0
411,sb,2007,10,1,0,0
411,sb,2007,11,2,6,0
411,sb,2007,12,2,3,0
411,sb,2008,1,3,12,0
411,sb,2008,2,1,1,0
411,sb,2008,3,8,25,0
411,sb,2008,4,5,15,0
411,sb,2008,5,7,10,0
411,sb,2008,6,11,45,0
411,sb,2008,7,7,9,0
411,sb,2008,8,3,5,0
411,sb,2008,9,4,14,0
411,sb,2008,10,9,33,0
411,sb,2008,11,8,9,0
411,sb,2008,12,2,6,0
411,sb,2009,1,3,207,0
411,sb,2009,2,12,40,0
411,sb,2009,3,4,21,0
411,sb,2009,4,7,14,0
411,sb,2009,5,9,27,0
411,sb,2009,6,4,5,0
411,sb,2009,7,3,6,0
411,sb,2009,8,2,3,0
411,sb,2009,9,3,13,0
411,sb,2009,11,3,31,0
411,sb,2009,12,1,10,0
411,sb,2010,1,7,86,0
411,sb,2010,2,9,21,0
411,sb,2010,3,3,18,0
411,sb,2010,4,6,14,0
411,sb,2010,5,9,27,0
411,sb,2010,6,7,15,0
411,sb,2010,7,5,11,0
411,sb,2010,8,8,22,0
411,sb,2010,9,3,8,0
411,sb,2010,10,4,6,0
411,sb,2010,11,3,10,0
411,sb,2010,12,6,20,0
411,sb,2011,1,14,25,0
411,sb,2011,2,5,9,0
411,sb,2011,3,7,15,0
411,sb,2011,4,3,10,0
411,sb,2011,5,5,15,0
411,sb,2011,6,11,24,0
411,sb,2011,7,11,31,0
411,sb,2011,8,10,16,0
411,sb,2011,9,7,11,0
411,sb,2011,10,6,23,0
411,sb,2011,11,9,11,0
411,sb,2011,12,6,14,0
411,sb,2012,1,7,13,0
411,sb,2012,2,3,8,0
411,sb,2012,3,13,22,0
411,sb,2012,4,12,49,0
411,sb,2012,5,7,11,0
411,sb,2012,6,8,22,0
411,sb,2012,7,1,1,0
411,sb,2012,8,9,16,0
411,sb,2012,9,6,15,0
411,sb,2012,10,5,9,0
411,sb,2012,11,3,13,0
411,sb,2012,12,3,3,0
411,sb,2013,1,5,16,0
411,sb,2013,2,3,2,0
411,sb,2013,3,3,3,0
411,sb,2013,4,10,17,0
411,sb,2013,5,11,27,0
411,sb,2013,6,4,7,0
411,sb,2013,7,7,35,0
411,sb,2013,8,6,10,0
411,sb,2013,9,6,17,0
411,sb,2013,10,6,16,0
411,sb,2013,11,5,7,0
411,sb,2013,12,6,8,0
411,sb,2014,1,5,11,0
411,sb,2014,2,3,3,0
411,sb,2014,3,13,27,0
411,sb,2014,4,6,12,0
411,sb,2014,5,10,27,0
411,sb,2014,6,3,6,0
411,sb,2014,7,14,20,0
411,sb,2014,8,6,7,0
411,sb,2014,9,7,21,0
411,sb,2014,10,12,23,0
411,sb,2014,11,10,21,0
411,sb,2014,12,3,12,0
411,sb,2015,2,11,27,0
411,sb,2015,3,8,12,0
411,sb,2015,4,6,10,0
411,sb,2015,5,10,19,0
411,sb,2015,6,11,16,0
411,sb,2015,7,12,24,0
411,sb,2015,8,7,20,0
411,sb,2015,9,5,6,0
411,sb,2015,10,9,18,0
411,sb,2015,11,2,3,0
411,sb,2015,12,10,13,0
411,sb,2016,1,9,9,0
411,sb,2016,2,9,16,0
411,sb,2016,3,8,14,0
411,sb,2016,4,5,5,0
411,sb,2016,5,7,15,0
411,sb,2016,6,5,7,0
411,sb,2016,7,6,12,0
411,sb,2016,8,7,14,0
411,sb,2017,1,3,4,0
411,sb,2017,2,16,25,0
411,sb,2017,3,13,33,0
411,sb,2017,4,3,8,0
411,sb,2017,5,7,10,0
411,sb,2017,6,6,12,0
411,sb,2017,7,12,33,0
411,sb,2017,8,4,8,0
411,sb,2017,9,4,11,0
411,sb,2017,10,2,3,0
411,sb,2017,11,7,23,0
411,sb,2017,12,2,7,0
411,sb,2018,1,7,54,0
411,sb,2018,2,2,3,0
411,sb,2018,3,6,12,0
411,sb,2018,4,4,8,0
411,sb,2018,5,5,6,0
411,sb,2018,6,5,9,0
411,sb,2018,7,5,10,0
411,sb,2018,8,5,14,0
411,sb,2018,9,3,5,0
411,sb,2018,10,7,8,0
411,sb,2018,11,4,5,0
411,sb,2018,12,4,10,0
411,sb,2019,1,2,7,0
411,sb,2019,2,4,11,0
411,sb,2019,3,5,8,0
411,sb,2019,4,9,19,0
411,sb,2019,5,11,22,0
411,sb,2019,6,5,10,0
411,sb,2019,7,4,8,0
411,sb,2019,8,7,18,0
411,sb,2019,9,3,3,0
411,sb,2019,10,4,7,0
411,sb,2019,11,3,9,0
411,sb,2019,12,7,16,0
411,sb,2020,1,3,6,0
411,sb,2020,2,6,13,0
411,sb,2020,3,4,9,0
411,sb,2020,4,12,20,0
411,sb,2020,5,9,32,0
411,sb,2020,6,6,10,0
411,sb,2020,7,8,10,0
411,sb,2020,8,7,15,0
411,sb,2020,9,5,13,0
411,sb,2020,10,3,7,0
411,sb,2020,11,5,5,0
411,sb,2020,12,8,25,0
411,sb,2021,1,6,8,0
411,sb,2021,2,4,8,0
411,sb,2021,3,7,23,0
411,sb,2021,4,6,10,0
411,sb,2021,5,6,15,0
411,sb,2021,6,8,12,0
411,sb,2021,7,9,12,0
411,sb,2021,8,9,34,0
411,sb,2021,9,13,35,0
411,sb,2021,10,4,10,0
411,sb,2021,11,4,7,0
411,sb,2021,12,6,21,0
411,sb,2022,1,5,7,0
411,sb,2022,2,9,14,0
411,sb,2022,3,7,14,0
411,sb,2022,4,14,28,0
411,sb,2022,5,7,10,0
411,sb,2022,6,6,8,0
411,sb,2022,7,12,19,0
411,sb,2022,8,6,19,0
411,sb,2022,9,7,8,0
411,sb,2022,10,9,15,0
411,sb,2022,11,10,25,0
411,sb,2023,1,6,10,0
411,sb,2023,2,7,18,0
411,sb,2023,3,14,24,0
411,sb,2023,4,8,15,0
411,sb,2023,5,7,21,0
411,sb,2023,6,4,7,0
411,sb,2023,7,8,11,0
411,sb,2023,8,9,12,0
411,sb,2023,9,5,21,0
411,sb,2023,10,1,1,0
411,sb,2023,11,2,8,0
411,sb,2023,12,2,16,0
411,sb,2024,1,8,11,0
411,sb,2024,2,8,19,0
411,sb,2024,3,3,6,0
411,sb,2024,4,2,2,0
411,sb,2024,5,7,10,0
411,sb,2024,6,5,16,0
411,sb,2024,7,6,7,0
411,sb,2024,8,6,16,0
411,sb,2024,9,5,13,0
411,sb,2024,10,2,13,0
411,sb,2024,11,2,8,0
411,sb,2024,12,4,12,0
411,sb,2025,1,4,32,0
411,sb,2025,2,4,6,0
411,sb,2025,3,4,12,0
411,sb,2025,4,3,15,0
411,sb,2025,5,2,2,0
411,sb,2025,6,6,17,0
411,sb,2025,7,5,18,0
411,sb,2025,8,6,15,0
411,sb,2025,9,3,4,0
411,sb,2025,10,1,1,0
411,sb,2025,11,2,4,0
411,sb,2025,12,7,15,0
411,sb,2026,1,4,7,1
411,sb,2026,2,4,4,1
411,sb,2026,3,2,5,1
411,sb,2026,4,4,24,1
411,sb,2026,5,2,6,1
412,sb,1989,12,6,97,0
412,sb,1990,3,1,12,0
412,sb,1990,7,1,6,0
412,sb,1990,8,2,17,0
422,sb,1989,1,1,25,0
422,sb,1990,1,1,17,0
422,sb,1990,4,2,6,0
422,sb,1990,5,2,2,0
422,sb,1990,10,1,2,0
422,sb,1990,12,1,1,0
422,sb,1991,1,1,2,0
422,sb,1991,2,1,1,0
422,sb,1991,3,1,4,0
422,sb,1991,4,1,4,0
422,sb,1991,6,2,1,0
422,sb,1991,8,2,52,0
422,sb,1991,9,6,35,0
422,sb,1991,10,1,0,0
422,sb,1992,1,1,6,0
422,sb,1992,3,2,0,0
422,sb,1992,9,2,19,0
422,sb,1993,9,2,4,0
422,sb,1993,10,1,1,0
422,sb,1993,11,3,2,0
422,sb,1993,12,2,3,0
422,sb,1994,1,2,19,0
422,sb,1994,2,1,1,0
422,sb,1994,3,1,1,0
422,sb,1994,4,1,3,0
422,sb,1994,5,1,3,0
422,sb,1994,6,1,1,0
422,sb,1994,7,1,7,0
422,sb,1994,9,1,3,0
422,sb,1994,11,1,4,0
422,sb,1995,1,1,3,0
422,sb,1995,4,1,1,0
422,sb,1995,5,1,0,0
422,sb,1995,6,1,1,0
422,sb,1995,7,3,6,0
422,sb,1995,9,1,2,0
422,sb,1995,10,1,2,0
422,sb,1995,11,1,1,0
422,sb,1996,1,2,26,0
422,sb,1996,6,2,4,0
422,sb,1996,11,2,5,0
422,sb,1997,3,1,1,0
422,sb,1997,4,1,2,0
422,sb,1997,6,1,1,0
422,sb,1997,8,7,63,0
422,sb,1997,9,10,44,0
422,sb,1997,10,4,16,0
422,sb,1998,4,1,0,0
422,sb,1998,5,3,3,0
422,sb,1998,6,6,14,0
422,sb,1998,7,13,76,0
422,sb,1998,8,14,29,0
422,sb,1998,9,8,15,0
422,sb,1998,10,5,4,0
422,sb,1998,11,4,6,0
422,sb,1999,1,1,5,0
422,sb,1999,3,1,2,0
422,sb,1999,5,18,211,0
422,sb,1999,6,25,246,0
422,sb,1999,7,42,414,0
422,sb,1999,8,4,34,0
422,sb,1999,9,7,19,0
422,sb,1999,10,2,3,0
422,sb,2000,1,8,18,0
422,sb,2000,2,14,43,0
422,sb,2000,3,5,14,0
422,sb,2000,4,4,7,0
422,sb,2000,5,11,30,0
422,sb,2000,6,1,1,0
422,sb,2000,7,2,3,0
422,sb,2000,8,8,29,0
422,sb,2000,9,17,42,0
422,sb,2000,10,10,26,0
422,sb,2000,11,4,12,0
422,sb,2001,1,4,6,0
422,sb,2001,2,1,1,0
422,sb,2001,6,1,1,0
422,sb,2001,7,1,3,0
422,sb,2001,10,3,5,0
422,sb,2001,11,3,7,0
422,sb,2001,12,12,25,0
422,sb,2002,1,8,25,0
422,sb,2002,2,4,6,0
422,sb,2002,3,4,4,0
422,sb,2002,4,7,10,0
422,sb,2002,5,30,71,0
422,sb,2002,6,21,46,0
422,sb,2002,7,8,10,0
422,sb,2002,8,5,13,0
422,sb,2002,9,4,4,0
422,sb,2002,10,9,14,0
422,sb,2002,11,6,6,0
422,sb,2002,12,3,3,0
422,sb,2003,1,10,15,0
422,sb,2003,2,9,13,0
422,sb,2003,3,8,26,0
422,sb,2003,4,11,16,0
422,sb,2003,5,5,12,0
422,sb,2003,6,7,18,0
422,sb,2003,7,7,12,0
422,sb,2003,8,14,32,0
422,sb,2003,9,16,26,0
422,sb,2003,10,24,54,0
422,sb,2003,11,9,13,0
422,sb,2008,5,1,1,0
422,sb,2008,7,2,1,0
422,sb,2008,9,1,0,0
422,sb,2010,1,2,2,0
422,sb,2010,5,2,2,0
422,sb,2010,6,1,2,0
422,sb,2010,7,3,5,0
422,sb,2010,8,1,1,0
422,sb,2010,10,1,1,0
422,sb,2011,5,1,1,0
422,sb,2011,8,1,3,0
422,sb,2011,9,1,1,0
422,sb,2012,1,1,1,0
422,sb,2012,6,1,1,0
422,sb,2012,8,2,2,0
422,sb,2012,10,1,3,0
422,sb,2012,12,1,1,0
422,sb,2013,1,6,7,0
422,sb,2013,2,1,1,0
422,sb,2013,6,2,2,0
422,sb,2013,7,1,1,0
422,sb,2013,8,8,13,0
422,sb,2013,10,6,7,0
422,sb,2014,1,5,5,0
422,sb,2014,6,3,6,0
422,sb,2014,7,3,3,0
422,sb,2014,8,7,7,0
422,sb,2014,10,16,22,0
422,sb,2014,11,2,3,0
422,sb,2014,12,2,3,0
422,sb,2015,1,8,15,0
422,sb,2015,2,1,1,0
422,sb,2015,7,6,8,0
422,sb,2015,8,18,27,0
422,sb,2015,9,4,6,0
422,sb,2015,10,2,4,0
422,sb,2015,11,1,2,0
422,sb,2016,8,1,4,0
422,sb,2016,9,2,3,0
422,sb,2016,10,21,37,0
422,sb,2016,11,17,54,0
422,sb,2016,12,2,2,0
422,sb,2017,2,2,4,0
422,sb,2017,3,2,2,0
422,sb,2017,4,2,9,0
422,sb,2017,5,10,18,0
422,sb,2017,6,9,19,0
422,sb,2017,7,16,27,0
422,sb,2017,8,7,13,0
422,sb,2017,9,13,21,0
422,sb,2017,10,10,14,0
422,sb,2017,11,5,8,0
422,sb,2017,12,7,16,0
422,sb,2018,1,15,26,0
422,sb,2018,2,13,20,0
422,sb,2018,3,5,9,0
422,sb,2018,4,7,12,0
422,sb,2018,5,13,21,0
422,sb,2018,6,6,13,0
422,sb,2018,7,1,1,0
422,sb,2018,8,4,5,0
422,sb,2018,9,3,3,0
422,sb,2018,10,2,6,0
422,sb,2018,11,6,6,0
422,sb,2018,12,5,7,0
422,sb,2019,1,6,12,0
422,sb,2019,2,7,18,0
422,sb,2019,3,8,28,0
422,sb,2019,4,5,9,0
422,sb,2019,5,2,4,0
422,sb,2019,6,1,1,0
422,sb,2019,7,8,17,0
422,sb,2019,8,4,10,0
422,sb,2019,9,5,7,0
422,sb,2019,10,15,24,0
422,sb,2019,11,2,8,0
422,sb,2019,12,10,26,0
422,sb,2020,1,1,1,0
422,sb,2020,2,6,5,0
422,sb,2020,3,2,8,0
422,sb,2020,4,10,26,0
422,sb,2020,5,3,6,0
422,sb,2020,6,12,20,0
422,sb,2020,7,6,14,0
422,sb,2020,8,6,6,0
422,sb,2020,9,9,11,0
422,sb,2020,10,3,8,0
422,sb,2020,11,14,47,0
422,sb,2020,12,6,10,0
422,sb,2021,1,5,7,0
422,sb,2021,2,1,1,0
422,sb,2023,11,1,1,0
422,sb,2025,2,1,7,0
422,sb,2025,4,2,4,0
422,sb,2025,5,18,49,0
422,sb,2025,8,1,1,0
422,sb,2025,9,1,2,0
422,sb,2025,10,1,2,0
422,sb,2025,11,1,2,0
426,sb,1989,2,1,150,0
428,sb,1989,1,1,3,0
428,sb,1989,2,4,652,0
428,sb,1989,3,3,138,0
428,sb,1989,4,3,55,0
428,sb,1989,5,6,179,0
428,sb,1989,6,2,22,0
428,sb,1989,7,3,30,0
428,sb,1989,11,1,1,0
428,sb,1989,12,3,224,0
428,sb,1990,1,5,131,0
428,sb,1990,2,3,60,0
428,sb,1990,3,1,14,0
428,sb,1990,4,2,172,0
428,sb,1990,5,2,9,0
428,sb,1990,8,1,1,0
428,sb,1990,9,2,6,0
428,sb,1991,3,3,158,0
428,sb,1991,6,1,42,0
428,sb,1991,8,2,4,0
428,sb,1991,9,3,70,0
428,sb,1991,10,4,49,0
428,sb,1991,11,1,220,0
428,sb,1991,12,1,9,0
428,sb,1992,1,6,352,0
428,sb,1992,2,2,86,0
428,sb,1992,3,8,629,0
428,sb,1992,8,1,7,0
428,sb,1992,10,2,9,0
428,sb,1992,11,4,80,0
428,sb,1993,3,2,3,0
428,sb,1993,4,1,6,0
428,sb,1993,12,1,2,0
428,sb,1994,1,1,10,0
428,sb,1994,9,1,3,0
428,sb,1994,10,1,0,0
428,sb,1994,11,1,4,0
428,sb,1994,12,2,8,0
428,sb,1995,1,1,15,0
428,sb,1995,2,2,57,0
428,sb,1995,3,2,6,0
428,sb,1995,5,1,2,0
428,sb,1995,6,1,23,0
428,sb,1995,7,2,7,0
428,sb,1997,2,1,41,0
428,sb,1998,2,1,4,0
428,sb,1998,4,1,3,0
428,sb,1998,5,1,12,0
428,sb,1998,6,1,17,0
428,sb,1999,1,1,4,0
428,sb,1999,2,1,10,0
428,sb,2000,3,2,6,0
428,sb,2000,5,1,2,0
428,sb,2000,8,1,8,0
428,sb,2000,10,2,14,0
428,sb,2000,11,3,33,0
428,sb,2000,12,1,5,0
428,sb,2001,3,1,4,0
428,sb,2001,5,2,8,0
428,sb,2001,7,1,20,0
428,sb,2001,10,1,2,0
428,sb,2001,12,1,2,0
428,sb,2002,2,3,6,0
428,sb,2002,3,5,36,0
428,sb,2002,4,1,5,0
428,sb,2002,5,6,31,0
428,sb,2002,6,2,3,0
428,sb,2002,7,3,13,0
428,sb,2002,9,1,1,0
428,sb,2002,12,1,15,0
428,sb,2003,1,4,27,0
428,sb,2003,5,1,6,0
428,sb,2003,8,1,1,0
428,sb,2003,10,1,4,0
428,sb,2004,2,1,5,0
428,sb,2004,4,1,7,0
428,sb,2004,5,1,1,0
428,sb,2004,7,2,8,0
428,sb,2004,9,1,4,0
428,sb,2004,10,1,2,0
428,sb,2005,1,2,17,0
428,sb,2005,4,1,8,0
428,sb,2005,6,2,7,0
428,sb,2005,7,1,4,0
428,sb,2005,9,1,3,0
428,sb,2005,11,1,3,0
428,sb,2006,1,2,8,0
428,sb,2006,3,3,43,0
428,sb,2006,4,1,28,0
428,sb,2006,7,1,2,0
428,sb,2006,9,1,1,0
428,sb,2006,10,1,1,0
428,sb,2006,11,1,2,0
428,sb,2006,12,4,19,0
428,sb,2007,2,1,2,0
428,sb,2007,3,2,16,0
428,sb,2007,4,2,50,0
428,sb,2007,5,1,7,0
428,sb,2007,6,1,15,0
428,sb,2007,7,1,8,0
428,sb,2007,9,1,4,0
428,sb,2007,11,2,2,0
428,sb,2008,2,1,18,0
428,sb,2008,6,1,1,0
428,sb,2008,7,1,11,0
428,sb,2008,9,2,2,0
428,sb,2008,10,1,1,0
428,sb,2009,4,2,12,0
428,sb,2009,5,2,13,0
428,sb,2009,6,1,25,0
428,sb,2009,9,1,4,0
428,sb,2009,12,2,9,0
428,sb,2010,5,1,13,0
428,sb,2010,6,1,1,0
428,sb,2010,7,1,1,0
428,sb,2010,8,2,10,0
428,sb,2010,9,3,5,0
428,sb,2010,10,1,3,0
428,sb,2010,11,5,26,0
428,sb,2010,12,1,4,0
428,sb,2011,1,3,12,0
428,sb,2011,2,3,5,0
428,sb,2011,3,1,5,0
428,sb,2011,4,29,76,0
428,sb,2011,5,16,29,0
428,sb,2011,6,22,29,0
428,sb,2011,7,20,36,0
428,sb,2011,8,11,18,0
428,sb,2011,10,2,3,0
428,sb,2011,11,2,6,0
428,sb,2012,8,1,4,0
428,sb,2014,9,2,2,0
428,sb,2015,2,3,3,0
428,sb,2015,9,1,2,0
428,sb,2018,4,2,3,0
428,sb,2018,7,1,0,0
428,sb,2018,9,1,0,0
428,sb,2019,1,1,1,0
428,sb,2020,1,2,1,0
428,sb,2020,4,1,0,0
428,sb,2021,3,5,18,0
428,sb,2021,4,7,18,0
428,sb,2021,5,1,11,0
428,sb,2021,6,3,3,0
428,sb,2021,7,2,0,0
428,sb,2021,8,1,5,0
428,sb,2021,9,1,1,0
428,sb,2021,10,4,0,0
428,sb,2021,11,5,3,0
428,sb,2021,12,11,19,0
428,sb,2022,1,11,23,0
428,sb,2022,2,3,9,0
428,sb,2022,3,14,60,0
428,sb,2022,4,11,26,0
428,sb,2022,5,6,13,0
428,sb,2022,6,9,16,0
428,sb,2022,7,10,31,0
428,sb,2022,8,11,17,0
428,sb,2022,9,9,15,0
428,sb,2022,10,18,15,0
428,sb,2022,11,14,10,0
428,sb,2022,12,15,6,0
428,sb,2023,1,10,38,0
428,sb,2023,2,4,1,0
428,sb,2023,3,14,14,0
428,sb,2023,4,12,4,0
428,sb,2023,5,19,17,0
428,sb,2023,6,15,22,0
428,sb,2023,7,16,9,0
428,sb,2023,8,22,21,0
428,sb,2023,9,23,21,0
428,sb,2023,10,15,8,0
428,sb,2023,11,13,17,0
428,sb,2023,12,15,19,0
428,sb,2024,1,4,5,0
428,sb,2024,2,11,28,0
428,sb,2024,3,22,33,0
428,sb,2024,4,12,18,0
428,sb,2024,5,6,11,0
428,sb,2024,6,4,6,0
428,sb,2024,7,4,30,0
428,sb,2024,8,8,16,0
428,sb,2024,9,2,1,0
428,sb,2024,10,11,14,0
428,sb,2024,11,6,6,0
428,sb,2024,12,5,9,0
428,sb,2025,1,4,5,0
428,sb,2025,2,5,3,0
428,sb,2025,3,7,10,0
428,sb,2025,4,9,52,0
428,sb,2025,5,13,21,0
428,sb,2025,6,9,16,0
428,sb,2025,7,3,9,0
428,sb,2025,8,2,4,0
428,sb,2025,9,7,5,0
428,sb,2025,10,4,11,0
428,sb,2025,11,2,2,0
428,sb,2025,12,7,13,0
428,sb,2026,1,11,19,1
428,sb,2026,2,10,20,1
428,sb,2026,3,14,102,1
429,sb,2000,1,2,46,0
429,sb,2001,1,1,3,0
430,sb,2010,8,1,5,0
430,sb,2010,11,7,44,0
430,sb,2010,12,1,9,0
430,sb,2011,1,2,103,0
430,sb,2011,3,1,3,0
430,sb,2011,4,3,5,0
430,sb,2011,6,1,1,0
430,sb,2011,8,1,3,0
430,sb,2013,4,4,41,0
430,sb,2014,9,3,8,0
430,sb,2014,10,1,5,0
430,sb,2015,2,1,4,0
430,sb,2015,7,5,12,0
434,sb,1990,1,1,25,0
434,sb,1991,1,1,25,0
434,sb,1992,1,1,25,0
434,sb,1994,1,1,25,0
434,sb,1999,11,1,1,0
434,sb,2022,1,1,2,0
