dyad_id,conflict_id,year,acd_intensity,type,region,ged_events,ged_deaths
399,200,1946,2,intrastate,Americas,,
400,200,1949,1,intrastate,Americas,,
400,200,1952,1,intrastate,Americas,,
401,200,1967,1,intrastate,Americas,,
402,201,1946,1,extrasystemic,Asia,,
402,201,1947,1,extrasystemic,Asia,,
402,201,1948,1,extrasystemic,Asia,,
402,201,1949,1,extrasystemic,Asia,,
402,201,1950,1,extrasystemic,Asia,,
402,201,1951,1,extrasystemic,Asia,,
402,201,1952,1,extrasystemic,Asia,,
402,201,1953,1,extrasystemic,Asia,,
403,202,1946,2,intrastate,Asia,,
403,202,1947,2,intrastate,Asia,,
403,202,1948,2,intrastate,Asia,,
403,202,1949,2,intrastate,Asia,,
404,203,1946,2,intrastate,Europe,,
404,203,1947,2,intrastate,Europe,,
404,203,1948,2,intrastate,Europe,,
404,203,1949,2,intrastate,Europe,,
405,204,1946,1,extrasystemic,Asia,,
405,204,1947,1,extrasystemic,Asia,,
405,204,1948,1,extrasystemic,Asia,,
405,204,1949,1,extrasystemic,Asia,,
406,205,1946,1,internationalized-intrastate,Middle East,,
406,205,1966,1,internationalized-intrastate,Middle East,,
406,205,1967,1,internationalized-intrastate,Middle East,,
406,205,1968,1,internationalized-intrastate,Middle East,,
406,205,1979,2,internationalized-intrastate,Middle East,,
406,205,1980,2,internationalized-intrastate,Middle East,,
406,205,1981,1,internationalized-intrastate,Middle East,,
406,205,1982,2,internationalized-intrastate,Middle East,,
406,205,1983,1,internationalized-intrastate,Middle East,,
406,205,1984,1,internationalized-intrastate,Middle East,,
406,205,1985,1,internationalized-intrastate,Middle East,,
406,205,1986,1,internationalized-intrastate,Middle East,,
406,205,1987,1,internationalized-intrastate,Middle East,,
406,205,1988,1,internationalized-intrastate,Middle East,,
406,205,1990,1,internationalized-intrastate,Middle East,14,31
406,205,1991,0,internationalized-intrastate,Middle East,1,0
406,205,1992,0,internationalized-intrastate,Middle East,1,4
406,205,1993,1,internationalized-intrastate,Middle East,9,110
406,205,1994,0,internationalized-intrastate,Middle East,5,18
406,205,1995,0,internationalized-intrastate,Middle East,3,17
406,205,1996,1,internationalized-intrastate,Middle East,4,27
406,205,2016,1,internationalized-intrastate,Middle East,14,30
406,205,2017,0,internationalized-intrastate,Middle East,2,2
406,205,2018,1,internationalized-intrastate,Middle East,7,44
406,205,2019,0,internationalized-intrastate,Middle East,8,18
406,205,2020,0,internationalized-intrastate,Middle East,4,7
406,205,2021,0,internationalized-intrastate,Middle East,5,13
406,205,2022,0,internationalized-intrastate,Middle East,3,20
407,206,1946,1,internationalized-intrastate,Middle East,,
408,207,1946,1,extrasystemic,Middle East,,
409,208,1946,1,extrasystemic,Asia,,
409,208,1947,1,extrasystemic,Asia,,
409,208,1948,1,extrasystemic,Asia,,
409,208,1949,1,extrasystemic,Asia,,
409,208,1950,1,extrasystemic,Asia,,
409,208,1951,1,extrasystemic,Asia,,
409,208,1952,1,extrasystemic,Asia,,
409,208,1953,1,extrasystemic,Asia,,
410,209,1946,2,intrastate,Asia,,
410,209,1947,2,intrastate,Asia,,
410,209,1948,2,intrastate,Asia,,
410,209,1949,2,intrastate,Asia,,
410,209,1950,2,intrastate,Asia,,
410,209,1951,2,intrastate,Asia,,
410,209,1952,2,intrastate,Asia,,
410,209,1953,2,intrastate,Asia,,
410,209,1954,2,intrastate,Asia,,
411,209,1969,1,intrastate,Asia,,
411,209,1970,1,intrastate,Asia,,
411,209,1971,1,intrastate,Asia,,
411,209,1972,1,intrastate,Asia,,
411,209,1973,1,intrastate,Asia,,
411,209,1974,1,intrastate,Asia,,
411,209,1975,1,intrastate,Asia,,
411,209,1976,1,intrastate,Asia,,
411,209,1977,1,intrastate,Asia,,
411,209,1978,1,intrastate,Asia,,
411,209,1979,1,intrastate,Asia,,
411,209,1980,1,intrastate,Asia,,
411,209,1981,1,intrastate,Asia,,
411,209,1982,2,intrastate,Asia,,
411,209,1983,2,intrastate,Asia,,
411,209,1984,2,intrastate,Asia,,
411,209,1985,2,intrastate,Asia,,
411,209,1986,2,intrastate,Asia,,
411,209,1987,2,intrastate,Asia,,
411,209,1988,1,intrastate,Asia,,
411,209,1989,1,intrastate,Asia,92,725
411,209,1990,2,intrastate,Asia,83,1140
411,209,1991,2,intrastate,Asia,95,1514
411,209,1992,1,intrastate,Asia,51,430
411,209,1993,1,intrastate,Asia,21,99
411,209,1994,1,intrastate,Asia,14,69
411,209,1995,1,intrastate,Asia,7,36
411,209,1996,0,intrastate,Asia,2,6
411,209,1997,1,intrastate,Asia,11,32
411,209,1998,0,intrastate,Asia,1,6
411,209,1999,1,intrastate,Asia,32,93
411,209,2000,1,intrastate,Asia,27,140
411,209,2001,1,intrastate,Asia,32,142
411,209,2002,1,intrastate,Asia,90,280
411,209,2003,1,intrastate,Asia,46,231
411,209,2004,1,intrastate,Asia,92,270
411,209,2005,1,intrastate,Asia,64,234
411,209,2006,1,intrastate,Asia,84,310
411,209,2007,1,intrastate,Asia,44,132
411,209,2008,1,intrastate,Asia,68,184
411,209,2009,1,intrastate,Asia,51,377
411,209,2010,1,intrastate,Asia,70,258
411,209,2011,1,intrastate,Asia,94,204
411,209,2012,1,intrastate,Asia,77,182
411,209,2013,1,intrastate,Asia,72,165
411,209,2014,1,intrastate,Asia,92,190
411,209,2015,1,intrastate,Asia,91,168
411,209,2016,1,intrastate,Asia,56,92
411,209,2017,1,intrastate,Asia,79,177
411,209,2018,1,intrastate,Asia,57,144
411,209,2019,1,intrastate,Asia,64,138
411,209,2020,1,intrastate,Asia,76,165
411,209,2021,1,intrastate,Asia,82,195
411,209,2022,1,intrastate,Asia,92,167
411,209,2023,1,intrastate,Asia,73,164
411,209,2024,1,intrastate,Asia,58,133
411,209,2025,1,intrastate,Asia,47,141
412,209,1987,1,intrastate,Asia,,
412,209,1989,1,intrastate,Asia,6,97
412,209,1990,1,intrastate,Asia,4,35
413,210,1946,1,intrastate,Europe,,
413,210,1947,1,intrastate,Europe,,
413,210,1948,1,intrastate,Europe,,
414,211,1946,1,intrastate,Europe,,
415,211,1946,1,intrastate,Europe,,
416,212,1946,2,intrastate,Europe,,
416,212,1947,2,intrastate,Europe,,
416,212,1948,1,intrastate,Europe,,
417,213,1946,2,intrastate,Europe,,
417,213,1947,2,intrastate,Europe,,
417,213,1948,2,intrastate,Europe,,
417,213,1949,1,intrastate,Europe,,
417,213,1950,1,intrastate,Europe,,
418,214,1946,1,interstate,Europe; Asia,,
419,215,1946,1,interstate,Europe,,
420,216,1946,2,extrasystemic,Asia,,
420,216,1947,2,extrasystemic,Asia,,
420,216,1948,2,extrasystemic,Asia,,
420,216,1949,2,extrasystemic,Asia,,
420,216,1950,2,extrasystemic,Asia,,
420,216,1951,2,extrasystemic,Asia,,
420,216,1952,2,extrasystemic,Asia,,
420,216,1953,2,extrasystemic,Asia,,
420,216,1954,2,extrasystemic,Asia,,
421,217,1947,2,intrastate,Asia,,
422,218,1948,2,interstate,Asia,,
422,218,1964,1,interstate,Asia,,
422,218,1965,2,interstate,Asia,,
422,218,1971,2,interstate,Asia,,
422,218,1984,1,interstate,Asia,,
422,218,1987,1,interstate,Asia,,
422,218,1989,1,interstate,Asia,1,25
422,218,1990,1,interstate,Asia,7,28
422,218,1991,1,interstate,Asia,15,99
422,218,1992,1,interstate,Asia,5,25
422,218,1993,0,interstate,Asia,8,10
422,218,1994,1,interstate,Asia,10,42
422,218,1995,0,interstate,Asia,10,16
422,218,1996,1,interstate,Asia,6,35
422,218,1997,1,interstate,Asia,24,127
422,218,1998,1,interstate,Asia,54,147
422,218,1999,1,interstate,Asia,100,934
422,218,2000,1,interstate,Asia,84,225
422,218,2001,1,interstate,Asia,25,48
422,218,2002,1,interstate,Asia,109,212
422,218,2003,1,interstate,Asia,120,237
422,218,2008,0,interstate,Asia,4,2
422,218,2010,0,interstate,Asia,10,13
422,218,2011,0,interstate,Asia,3,5
422,218,2012,0,interstate,Asia,6,8
422,218,2013,1,interstate,Asia,24,31
422,218,2014,1,interstate,Asia,38,49
422,218,2015,1,interstate,Asia,40,63
422,218,2016,1,interstate,Asia,43,100
422,218,2017,1,interstate,Asia,83,151
422,218,2018,1,interstate,Asia,80,129
422,218,2019,1,interstate,Asia,73,164
422,218,2020,1,interstate,Asia,78,162
422,218,2021,0,interstate,Asia,6,8
422,218,2023,0,interstate,Asia,1,1
422,218,2025,1,interstate,Asia,25,67
423,219,1947,2,extrasystemic,Africa,,
424,220,1947,2,intrastate,Americas,,
425,220,1954,1,intrastate,Americas,,
426,220,1989,1,intrastate,Americas,1,150
427,221,1949,2,intrastate,Asia,,
427,221,1950,2,intrastate,Asia,,
427,221,1951,1,intrastate,Asia,,
427,221,1952,1,intrastate,Asia,,
427,221,1953,1,intrastate,Asia,,
427,221,1954,1,intrastate,Asia,,
427,221,1955,2,intrastate,Asia,,
427,221,1956,1,intrastate,Asia,,
427,221,1957,1,intrastate,Asia,,
427,221,1958,1,intrastate,Asia,,
427,221,1959,1,intrastate,Asia,,
427,221,1960,1,intrastate,Asia,,
427,221,1961,1,intrastate,Asia,,
427,221,1962,1,intrastate,Asia,,
427,221,1963,1,intrastate,Asia,,
427,221,1964,1,intrastate,Asia,,
427,221,1965,1,intrastate,Asia,,
427,221,1966,1,intrastate,Asia,,
427,221,1967,1,intrastate,Asia,,
427,221,1968,1,intrastate,Asia,,
427,221,1969,1,intrastate,Asia,,
427,221,1970,1,intrastate,Asia,,
427,221,1971,2,intrastate,Asia,,
427,221,1972,1,intrastate,Asia,,
427,221,1973,1,intrastate,Asia,,
427,221,1974,1,intrastate,Asia,,
427,221,1975,1,intrastate,Asia,,
428,221,1966,1,intrastate,Asia,,
428,221,1967,1,intrastate,Asia,,
428,221,1968,1,intrastate,Asia,,
428,221,1969,1,intrastate,Asia,,
428,221,1970,1,intrastate,Asia,,
428,221,1971,1,intrastate,Asia,,
428,221,1972,1,intrastate,Asia,,
428,221,1973,1,intrastate,Asia,,
428,221,1974,1,intrastate,Asia,,
428,221,1975,1,intrastate,Asia,,
428,221,1976,1,intrastate,Asia,,
428,221,1977,1,intrastate,Asia,,
428,221,1978,1,intrastate,Asia,,
428,221,1979,1,intrastate,Asia,,
428,221,1980,1,intrastate,Asia,,
428,221,1981,1,intrastate,Asia,,
428,221,1982,1,intrastate,Asia,,
428,221,1983,2,intrastate,Asia,,
428,221,1984,2,intrastate,Asia,,
428,221,1985,1,intrastate,Asia,,
428,221,1986,1,intrastate,Asia,,
428,221,1987,1,intrastate,Asia,,
428,221,1988,1,intrastate,Asia,,
428,221,1989,2,intrastate,Asia,26,1304
428,221,1990,1,intrastate,Asia,16,393
428,221,1991,1,intrastate,Asia,15,552
428,221,1992,2,intrastate,Asia,23,1163
428,221,1993,0,intrastate,Asia,4,11
428,221,1994,1,intrastate,Asia,6,25
428,221,1995,1,intrastate,Asia,9,110
428,221,1997,1,intrastate,Asia,1,41
428,221,1998,1,intrastate,Asia,4,36
428,221,1999,0,intrastate,Asia,2,14
428,221,2000,1,intrastate,Asia,10,68
428,221,2001,1,intrastate,Asia,6,36
428,221,2002,1,intrastate,Asia,22,110
428,221,2003,1,intrastate,Asia,7,38
428,221,2004,1,intrastate,Asia,7,27
428,221,2005,1,intrastate,Asia,8,42
428,221,2006,1,intrastate,Asia,14,104
428,221,2007,1,intrastate,Asia,11,104
428,221,2008,1,intrastate,Asia,6,33
428,221,2009,1,intrastate,Asia,8,63
428,221,2010,1,intrastate,Asia,15,63
428,221,2011,1,intrastate,Asia,109,219
428,221,2012,0,intrastate,Asia,1,4
428,221,2014,0,intrastate,Asia,2,2
428,221,2015,0,intrastate,Asia,4,5
428,221,2018,0,intrastate,Asia,4,3
428,221,2019,0,intrastate,Asia,1,1
428,221,2020,0,intrastate,Asia,3,1
428,221,2021,1,intrastate,Asia,40,78
428,221,2022,1,intrastate,Asia,131,241
428,221,2023,1,intrastate,Asia,178,191
428,221,2024,1,intrastate,Asia,95,177
428,221,2025,1,intrastate,Asia,72,151
429,221,2000,1,intrastate,Asia,2,46
429,221,2001,0,intrastate,Asia,1,3
430,221,2010,1,intrastate,Asia,9,58
430,221,2011,1,intrastate,Asia,8,115
430,221,2013,1,intrastate,Asia,4,41
430,221,2014,0,intrastate,Asia,4,13
430,221,2015,0,intrastate,Asia,6,16
431,222,1948,2,intrastate,Asia,,
431,222,1949,2,intrastate,Asia,,
431,222,1950,2,intrastate,Asia,,
431,222,1951,2,intrastate,Asia,,
431,222,1952,2,intrastate,Asia,,
431,222,1953,2,intrastate,Asia,,
431,222,1954,1,intrastate,Asia,,
431,222,1955,1,intrastate,Asia,,
431,222,1956,1,intrastate,Asia,,
431,222,1957,1,intrastate,Asia,,
431,222,1958,1,intrastate,Asia,,
431,222,1959,1,intrastate,Asia,,
431,222,1960,1,intrastate,Asia,,
431,222,1961,1,intrastate,Asia,,
431,222,1962,1,intrastate,Asia,,
431,222,1963,1,intrastate,Asia,,
431,222,1964,1,intrastate,Asia,,
431,222,1965,1,intrastate,Asia,,
431,222,1966,1,intrastate,Asia,,
431,222,1967,1,intrastate,Asia,,
431,222,1968,2,intrastate,Asia,,
431,222,1969,2,intrastate,Asia,,
431,222,1970,2,intrastate,Asia,,
431,222,1971,2,intrastate,Asia,,
431,222,1972,2,intrastate,Asia,,
431,222,1973,2,intrastate,Asia,,
431,222,1974,2,intrastate,Asia,,
431,222,1975,2,intrastate,Asia,,
431,222,1976,2,intrastate,Asia,,
431,222,1977,2,intrastate,Asia,,
431,222,1978,2,intrastate,Asia,,
431,222,1979,2,intrastate,Asia,,
431,222,1980,2,intrastate,Asia,,
431,222,1981,1,intrastate,Asia,,
431,222,1982,2,intrastate,Asia,,
431,222,1983,1,intrastate,Asia,,
431,222,1984,1,intrastate,Asia,,
431,222,1985,1,intrastate,Asia,,
431,222,1986,2,intrastate,Asia,,
431,222,1987,1,intrastate,Asia,,
431,222,1988,2,intrastate,Asia,,
432,222,1948,1,intrastate,Asia,,
432,222,1949,1,intrastate,Asia,,
432,222,1950,1,intrastate,Asia,,
432,222,1970,1,intrastate,Asia,,
433,222,1948,2,intrastate,Asia,,
433,222,1949,2,intrastate,Asia,,
433,222,1950,2,intrastate,Asia,,
433,222,1951,1,intrastate,Asia,,
433,222,1952,1,intrastate,Asia,,
433,222,1953,2,intrastate,Asia,,
434,222,1990,1,intrastate,Asia,1,25
434,222,1991,1,intrastate,Asia,1,25
434,222,1992,1,intrastate,Asia,1,25
434,222,1994,1,intrastate,Asia,1,25
434,222,1999,0,intrastate,Asia,1,1
434,222,2022,0,intrastate,Asia,4,3
434,222,2023,0,intrastate,Asia,10,12
434,222,2024,0,intrastate,Asia,1,0
435,223,1948,1,intrastate,Asia,,
435,223,1949,1,intrastate,Asia,,
435,223,1950,1,intrastate,Asia,,
435,223,1951,1,intrastate,Asia,,
435,223,1952,1,intrastate,Asia,,
435,223,1953,1,intrastate,Asia,,
435,223,1954,1,intrastate,Asia,,
435,223,1955,1,intrastate,Asia,,
435,223,1956,1,intrastate,Asia,,
435,223,1957,1,intrastate,Asia,,
436,223,1948,1,intrastate,Asia,,
436,223,1949,1,intrastate,Asia,,
436,223,1950,1,intrastate,Asia,,
436,223,1951,1,intrastate,Asia,,
436,223,1952,1,intrastate,Asia,,
436,223,1953,1,intrastate,Asia,,
436,223,1954,1,intrastate,Asia,,
436,223,1955,1,intrastate,Asia,,
436,223,1956,1,intrastate,Asia,,
436,223,1957,1,intrastate,Asia,,
436,223,1958,1,intrastate,Asia,,
436,223,1959,1,intrastate,Asia,,
436,223,1960,1,intrastate,Asia,,
436,223,1961,1,intrastate,Asia,,
437,223,1964,1,intrastate,Asia,,
437,223,1965,1,intrastate,Asia,,
437,223,1966,1,intrastate,Asia,,
437,223,1967,1,intrastate,Asia,,
437,223,1968,1,intrastate,Asia,,
437,223,1969,1,intrastate,Asia,,
437,223,1970,1,intrastate,Asia,,
437,223,1971,1,intrastate,Asia,,
437,223,1972,1,intrastate,Asia,,
438,223,1964,1,intrastate,Asia,,
438,223,1965,1,intrastate,Asia,,
438,223,1966,1,intrastate,Asia,,
438,223,1967,1,intrastate,Asia,,
438,223,1968,1,intrastate,Asia,,
438,223,1969,1,intrastate,Asia,,
438,223,1970,1,intrastate,Asia,,
438,223,1971,1,intrastate,Asia,,
438,223,1972,1,intrastate,Asia,,
438,223,1973,1,intrastate,Asia,,
439,223,1973,1,intrastate,Asia,,
439,223,1974,1,intrastate,Asia,,
439,223,1975,1,intrastate,Asia,,
439,223,1976,1,intrastate,Asia,,
439,223,1977,1,intrastate,Asia,,
439,223,1978,1,intrastate,Asia,,
440,223,1977,1,intrastate,Asia,,
442,223,1991,1,intrastate,Asia,3,25
442,223,1994,1,intrastate,Asia,9,109
442,223,1998,0,intrastate,Asia,1,3
442,223,2000,0,intrastate,Asia,1,11
442,223,2012,0,intrastate,Asia,1,1
442,223,2014,0,intrastate,Asia,2,2
443,224,1949,1,intrastate,Asia,,
443,224,1950,1,intrastate,Asia,,
443,224,1951,1,intrastate,Asia,,
444,224,1952,1,intrastate,Asia,,
444,224,1953,1,intrastate,Asia,,
444,224,1954,1,intrastate,Asia,,
444,224,1955,1,intrastate,Asia,,
444,224,1956,1,intrastate,Asia,,
444,224,1957,1,intrastate,Asia,,
444,224,1958,1,intrastate,Asia,,
445,224,1959,1,intrastate,Asia,,
445,224,1960,1,intrastate,Asia,,
445,224,1961,1,intrastate,Asia,,
445,224,1962,1,intrastate,Asia,,
445,224,1963,1,intrastate,Asia,,
445,224,1990,1,intrastate,Asia,3,112
445,224,1994,0,intrastate,Asia,5,15
445,224,1995,0,intrastate,Asia,1,4
445,224,2013,0,intrastate,Asia,1,3
445,224,2019,0,intrastate,Asia,1,0
446,224,1996,1,intrastate,Asia,1,80
447,225,1948,2,intrastate,Americas,,
448,226,1948,2,interstate,Asia,,
449,227,1948,2,intrastate,Asia,,
449,227,1949,2,intrastate,Asia,,
449,227,1950,2,intrastate,Asia,,
449,227,1951,2,intrastate,Asia,,
450,227,1969,1,intrastate,Asia,,
450,227,1970,1,intrastate,Asia,,
450,227,1971,1,intrastate,Asia,,
451,227,1989,0,intrastate,Asia,1,7
451,227,1990,0,intrastate,Asia,1,7
451,227,1991,1,intrastate,Asia,9,78
451,227,1992,1,intrastate,Asia,10,322
451,227,1993,1,intrastate,Asia,20,182
451,227,1994,1,intrastate,Asia,9,68
451,227,1996,1,intrastate,Asia,16,173
451,227,1997,1,intrastate,Asia,14,84
451,227,1998,1,intrastate,Asia,18,99
451,227,1999,1,intrastate,Asia,30,91
451,227,2000,1,intrastate,Asia,43,146
451,227,2001,1,intrastate,Asia,22,108
451,227,2002,1,intrastate,Asia,36,122
451,227,2003,1,intrastate,Asia,24,66
451,227,2004,1,intrastate,Asia,9,27
452,227,1992,0,intrastate,Asia,1,1
452,227,1995,0,intrastate,Asia,1,3
452,227,1996,0,intrastate,Asia,1,7
452,227,1998,0,intrastate,Asia,6,19
452,227,1999,1,intrastate,Asia,7,35
452,227,2000,1,intrastate,Asia,8,25
452,227,2001,1,intrastate,Asia,10,65
452,227,2002,1,intrastate,Asia,12,57
452,227,2003,1,intrastate,Asia,8,33
452,227,2004,1,intrastate,Asia,8,44
453,227,2004,0,intrastate,Asia,1,18
453,227,2005,1,intrastate,Asia,43,199
453,227,2006,1,intrastate,Asia,159,546
453,227,2007,1,intrastate,Asia,126,377
453,227,2008,1,intrastate,Asia,111,384
453,227,2009,1,intrastate,Asia,166,522
453,227,2010,1,intrastate,Asia,166,569
453,227,2011,1,intrastate,Asia,104,299
453,227,2012,1,intrastate,Asia,124,245
453,227,2013,1,intrastate,Asia,91,215
453,227,2014,1,intrastate,Asia,89,198
453,227,2015,1,intrastate,Asia,82,146
453,227,2016,1,intrastate,Asia,147,268
453,227,2017,1,intrastate,Asia,94,245
453,227,2018,1,intrastate,Asia,124,309
453,227,2019,1,intrastate,Asia,94,216
453,227,2020,1,intrastate,Asia,79,153
453,227,2021,1,intrastate,Asia,82,181
453,227,2022,1,intrastate,Asia,55,75
453,227,2023,1,intrastate,Asia,63,96
453,227,2024,1,intrastate,Asia,98,326
453,227,2025,1,intrastate,Asia,107,417
454,228,1948,2,interstate,Middle East,,
454,228,1949,1,interstate,Middle East,,
455,229,1948,1,extrasystemic,Asia,,
455,229,1949,1,extrasystemic,Asia,,
455,229,1950,2,extrasystemic,Asia,,
455,229,1951,2,extrasystemic,Asia,,
455,229,1952,2,extrasystemic,Asia,,
455,229,1953,2,extrasystemic,Asia,,
455,229,1954,1,extrasystemic,Asia,,
455,229,1955,1,extrasystemic,Asia,,
455,229,1956,1,extrasystemic,Asia,,
455,229,1957,1,extrasystemic,Asia,,
456,230,1948,2,intrastate,Middle East,,
457,230,1962,2,internationalized-intrastate,Middle East,,
457,230,1963,2,internationalized-intrastate,Middle East,,
457,230,1964,2,internationalized-intrastate,Middle East,,
457,230,1965,1,internationalized-intrastate,Middle East,,
457,230,1966,2,internationalized-intrastate,Middle East,,
457,230,1967,2,internationalized-intrastate,Middle East,,
457,230,1968,1,internationalized-intrastate,Middle East,,
457,230,1969,1,internationalized-intrastate,Middle East,,
457,230,1970,1,internationalized-intrastate,Middle East,,
458,230,1979,1,intrastate,Middle East,,
458,230,1980,1,intrastate,Middle East,,
458,230,1981,1,intrastate,Middle East,,
458,230,1982,1,intrastate,Middle East,,
459,230,2009,1,internationalized-intrastate,Middle East,5,95
459,230,2010,1,internationalized-intrastate,Middle East,70,224
459,230,2011,2,internationalized-intrastate,Middle East,185,1193
459,230,2012,2,internationalized-intrastate,Middle East,251,2450
459,230,2013,1,internationalized-intrastate,Middle East,127,582
459,230,2014,2,internationalized-intrastate,Middle East,218,1081
459,230,2015,1,internationalized-intrastate,Middle East,18,159
459,230,2016,1,internationalized-intrastate,Middle East,10,32
459,230,2017,1,internationalized-intrastate,Middle East,35,132
459,230,2018,1,internationalized-intrastate,Middle East,17,35
459,230,2019,0,internationalized-intrastate,Middle East,4,6
459,230,2020,0,internationalized-intrastate,Middle East,6,13
459,230,2021,0,internationalized-intrastate,Middle East,11,14
459,230,2022,0,internationalized-intrastate,Middle East,6,22
460,231,1949,1,intrastate,Asia,,
460,231,1950,1,intrastate,Asia,,
461,231,1961,2,intrastate,Asia,,
461,231,1962,2,intrastate,Asia,,
461,231,1963,2,intrastate,Asia,,
461,231,1964,2,intrastate,Asia,,
461,231,1965,2,intrastate,Asia,,
461,231,1966,2,intrastate,Asia,,
461,231,1967,2,intrastate,Asia,,
461,231,1968,2,intrastate,Asia,,
461,231,1969,2,intrastate,Asia,,
461,231,1970,2,intrastate,Asia,,
461,231,1971,2,intrastate,Asia,,
461,231,1972,1,intrastate,Asia,,
461,231,1973,1,intrastate,Asia,,
461,231,1974,1,intrastate,Asia,,
461,231,1975,1,intrastate,Asia,,
461,231,1976,1,intrastate,Asia,,
461,231,1977,1,intrastate,Asia,,
461,231,1978,1,intrastate,Asia,,
461,231,1979,1,intrastate,Asia,,
461,231,1980,1,intrastate,Asia,,
461,231,1981,1,intrastate,Asia,,
461,231,1982,1,intrastate,Asia,,
461,231,1983,1,intrastate,Asia,,
461,231,1984,2,intrastate,Asia,,
461,231,1985,1,intrastate,Asia,,
461,231,1986,1,intrastate,Asia,,
461,231,1987,1,intrastate,Asia,,
461,231,1988,1,intrastate,Asia,,
461,231,1989,1,intrastate,Asia,4,194
461,231,1990,1,intrastate,Asia,2,25
461,231,1991,1,intrastate,Asia,1,25
461,231,1992,1,intrastate,Asia,1,25
461,231,2001,0,intrastate,Asia,2,11
461,231,2006,0,intrastate,Asia,1,6
461,231,2011,1,intrastate,Asia,57,209
461,231,2012,1,intrastate,Asia,41,702
461,231,2013,1,intrastate,Asia,34,125
461,231,2014,1,intrastate,Asia,10,83
461,231,2015,1,intrastate,Asia,44,142
461,231,2016,1,intrastate,Asia,16,32
461,231,2017,1,intrastate,Asia,7,43
461,231,2018,1,intrastate,Asia,24,26
461,231,2019,1,intrastate,Asia,8,29
461,231,2020,0,intrastate,Asia,5,10
461,231,2021,1,intrastate,Asia,48,136
461,231,2022,1,intrastate,Asia,89,276
461,231,2023,1,intrastate,Asia,151,293
461,231,2024,1,intrastate,Asia,70,283
461,231,2025,1,intrastate,Asia,37,220
462,232,1949,2,interstate,Asia,,
462,232,1950,1,interstate,Asia,,
462,232,1954,2,interstate,Asia,,
462,232,1958,2,interstate,Asia,,
463,233,1949,1,intrastate,Americas,,
464,233,1954,1,intrastate,Americas,,
465,233,1963,1,intrastate,Americas,,
465,233,1965,1,intrastate,Americas,,
465,233,1966,1,intrastate,Americas,,
465,233,1967,1,intrastate,Americas,,
465,233,1968,1,intrastate,Americas,,
465,233,1969,1,intrastate,Americas,,
465,233,1970,1,intrastate,Americas,,
465,233,1971,1,intrastate,Americas,,
465,233,1972,1,intrastate,Americas,,
465,233,1973,1,intrastate,Americas,,
465,233,1974,1,intrastate,Americas,,
465,233,1981,1,intrastate,Americas,,
466,233,1970,1,intrastate,Americas,,
466,233,1971,1,intrastate,Americas,,
466,233,1972,1,intrastate,Americas,,
466,233,1973,1,intrastate,Americas,,
466,233,1974,1,intrastate,Americas,,
466,233,1975,1,intrastate,Americas,,
466,233,1976,1,intrastate,Americas,,
466,233,1977,1,intrastate,Americas,,
466,233,1978,1,intrastate,Americas,,
466,233,1979,1,intrastate,Americas,,
466,233,1980,1,intrastate,Americas,,
466,233,1981,1,intrastate,Americas,,
467,233,1975,1,intrastate,Americas,,
467,233,1976,1,intrastate,Americas,,
467,233,1977,1,intrastate,Americas,,
467,233,1978,1,intrastate,Americas,,
467,233,1979,1,intrastate,Americas,,
467,233,1980,1,intrastate,Americas,,
467,233,1981,1,intrastate,Americas,,
468,233,1979,1,intrastate,Americas,,
468,233,1980,1,intrastate,Americas,,
468,233,1981,1,intrastate,Americas,,
469,233,1982,1,intrastate,Americas,,
469,233,1983,1,intrastate,Americas,,
469,233,1984,1,intrastate,Americas,,
469,233,1985,1,intrastate,Americas,,
469,233,1986,1,intrastate,Americas,,
469,233,1987,1,intrastate,Americas,,
469,233,1988,1,intrastate,Americas,,
469,233,1989,1,intrastate,Americas,49,82
469,233,1990,1,intrastate,Americas,57,83
469,233,1991,1,intrastate,Americas,46,72
469,233,1992,1,intrastate,Americas,43,67
469,233,1993,1,intrastate,Americas,36,58
469,233,1994,1,intrastate,Americas,18,37
469,233,1995,1,intrastate,Americas,17,27
469,233,1996,0,intrastate,Americas,5,13
470,234,1949,1,intrastate,Middle East,,
470,234,1950,1,intrastate,Middle East,,
470,234,1951,1,intrastate,Middle East,,
470,234,1952,1,intrastate,Middle East,,
470,234,1953,1,intrastate,Middle East,,
470,234,1954,1,intrastate,Middle East,,
470,234,1955,1,intrastate,Middle East,,
470,234,1956,1,intrastate,Middle East,,
470,234,1957,1,intrastate,Middle East,,
470,234,1958,1,intrastate,Middle East,,
470,234,1959,1,intrastate,Middle East,,
470,234,1960,1,intrastate,Middle East,,
470,234,1961,1,intrastate,Middle East,,
470,234,1962,1,intrastate,Middle East,,
470,234,1963,1,intrastate,Middle East,,
470,234,1964,1,intrastate,Middle East,,
471,234,1965,1,intrastate,Middle East,,
471,234,1966,1,intrastate,Middle East,,
471,234,1967,1,intrastate,Middle East,,
471,234,1968,1,intrastate,Middle East,,
471,234,1969,1,intrastate,Middle East,,
471,234,1970,1,intrastate,Middle East,,
471,234,1971,1,intrastate,Middle East,,
471,234,1972,1,intrastate,Middle East,,
471,234,1973,1,intrastate,Middle East,,
472,234,1965,1,intrastate,Middle East,,
472,234,1966,1,intrastate,Middle East,,
472,234,1967,1,intrastate,Middle East,,
472,234,1968,1,intrastate,Middle East,,
472,234,1969,1,intrastate,Middle East,,
